,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_resampler,param_selector,param_selector__estimator__C,param_resampler__k_neighbors,param_classifier__max_depth,param_classifier__min_samples_leaf,param_selector__threshold,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
197,94.97324872016907,1.8665881882887532,4.912313556671142,0.47277656484639746,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,25.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9109595524170303,0.9163195535481818,0.9114822467095195,0.9088569743783648,0.9147330704549956,0.9124702795016184,0.0026926422941168588,1
169,89.33435006141663,1.0696956501584376,2.718594121932983,0.8086726022880846,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9114677600651098,0.9161305179548239,0.9106059255658188,0.908852698104035,0.9149061470318155,0.9123926097443207,0.0027154516821203015,2
185,93.37996520996094,2.1212778838947495,5.143338441848755,0.3392090690327276,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,20.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9114787473649617,0.916313969838421,0.9108848286789463,0.9086542339617205,0.9145602189452458,0.912378399757859,0.0027261176312991906,3
181,103.01393904685975,1.4025520516101322,4.586968946456909,0.6296344148300145,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,20.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9113288427698479,0.91501129935718,0.9102987990421145,0.9087920200219666,0.914519931939718,0.9119901786261654,0.002410525700696953,4
163,13.48816819190979,0.40526806204393395,1.0594505310058593,0.46800806642871895,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,20.0,1.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9094008418253002,0.9156237512641023,0.9104591818361871,0.9069075334449667,0.9147953690199679,0.9114373354781049,0.0032992624571579567,5
189,93.39338335990905,1.911669105917596,5.043351745605468,1.1546204826866777,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,20.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9098230423310945,0.9157549684434841,0.9097799294189668,0.9081052953780229,0.9130705000090028,0.9113067471161143,0.002745153643976334,6
201,95.22410259246826,0.2794745622321718,5.663178825378418,0.6441534663170467,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,25.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9095135066787022,0.9157885607618846,0.909656952771926,0.9078418318658961,0.913628576315742,0.9112858856788302,0.0029468131506937994,7
173,40.31098957061768,7.849276442282783,3.041632318496704,0.471674740675717,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9093050631909334,0.9156000204976185,0.9094443544176164,0.9078318388879887,0.9136576999945984,0.9111677953977511,0.002946620781798894,8
167,11.907248067855836,0.3701911611852827,1.1138976097106934,0.09710327468580739,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,25.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.908864355389077,0.9160247877087058,0.9091847620590935,0.9079263670573832,0.9130422315850123,0.9110085007598544,0.003056865263697519,9
160,4.245537853240966,0.7047895538896494,0.783804178237915,0.24777875206596492,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,15.0,1.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9084045549022315,0.9158238191872298,0.9097359063000774,0.906799726318443,0.9125145393327211,0.9106557092081407,0.003192082308849337,10
164,10.13924045562744,0.15299365089930908,0.635260009765625,0.20229302063679325,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,20.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9085018645537908,0.9153709082777506,0.9098035614613154,0.9067387781558904,0.9124361709789517,0.9105702566855397,0.0030355950705207237,11
166,16.7123366355896,0.6876804971548935,1.8723626613616944,0.10406237654192108,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,25.0,1.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9081125358877185,0.913679944818538,0.9088644466050882,0.9054997389221989,0.9130007292173068,0.90983147909017,0.003082490073756972,12
177,86.42601108551025,3.1673362597871217,4.099894666671753,0.8097563570069591,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9075545701808825,0.9144344661149421,0.908320999657898,0.9063910945461747,0.9121182862493022,0.9097638833498399,0.003023118876914887,13
316,130.6297661781311,4.718762831183475,3.884902811050415,0.596452639792803,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,25.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.909139488184555,0.9122776681599488,0.9087099155548354,0.9059392949098832,0.9119258539044635,0.9095984441427373,0.002323126094931041,14
320,126.94881620407105,5.264222188857379,4.3594190120697025,1.2633358586367276,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,25.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9091986574960539,0.9125491535321153,0.9084789067142008,0.9052836295215974,0.9123886818271844,0.9095798058182304,0.0027026355260054307,15
280,124.26904306411743,7.944871099133848,4.006001710891724,0.742487908234397,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9088435515672257,0.911674897685273,0.9092564234141772,0.9055351644790148,0.9118965951853653,0.9094413264662112,0.0023094072968016708,16
284,128.60127382278444,7.275317570828801,4.409703969955444,0.5573506500716715,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9083177372214326,0.9126465532435094,0.9082401555663587,0.9057281819982355,0.9116807558652478,0.9093226767789566,0.002518366142857081,17
288,121.78594088554382,6.348362301189328,4.528369569778443,1.0217381209601146,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,20.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9086409169388049,0.9124468455597214,0.9089539782855292,0.9052355101820342,0.9108615567439098,0.9092277615419999,0.0024244258477381796,18
161,4.970783472061157,0.4336293235240473,0.8947159767150878,0.2508056448829384,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,15.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9071758235454055,0.9143127952780548,0.9078346297196564,0.9053253569563731,0.9111639568591441,0.9091625124717269,0.0031926528330936577,19
324,126.1603446483612,5.447463786957244,4.843923091888428,1.3099527624359795,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,25.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9090348836863724,0.9122416442260073,0.9082292623201715,0.9049534561299267,0.9107390302310089,0.9090396553186973,0.002469590712890463,20
268,131.2010983943939,7.296609923809142,4.474392080307007,0.6079425909647838,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9081281612690657,0.9116567055986327,0.9080709501431427,0.9051126235618213,0.9118735033039845,0.9089683887753294,0.002531601924062344,21
328,120.60401616096496,2.407439306504996,3.422495985031128,0.9086703855276581,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,25.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9088079779324585,0.9122080068776895,0.9080448873764382,0.9042152361403699,0.9109270512612758,0.9088406319176465,0.002746667855895761,22
168,10.807792282104492,1.4371021644471855,1.188828134536743,0.3825187340362727,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,25.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9064898828132423,0.9150089578014737,0.9070943841264696,0.9050291686922703,0.9104956427015249,0.9088236072269961,0.0035745911744374504,23
236,117.03966908454895,5.7718106815132195,3.393957757949829,0.7085227550710732,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9078553700292937,0.9125374007236668,0.907962602855651,0.9039518626550712,0.9116187723941734,0.9087852017315713,0.003066285782828822,24
193,108.04152498245239,2.661360509791236,5.582034158706665,1.2784893203125924,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,25.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9072201780140707,0.911558090079468,0.907790876681251,0.9058436864185526,0.91147031815481,0.9087766298696305,0.0023233117092167845,25
232,118.63640484809875,4.195552472730746,3.6487802028656007,1.2067579515424296,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,15.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9078827031891717,0.9119192300172312,0.9076335547993302,0.9044338212787411,0.9118694971101388,0.9087477612789225,0.0028426504695773978,26
272,132.6431755065918,2.7869783292720016,4.838802337646484,0.4473951666447675,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.908332552064266,0.9114336273877001,0.9078398962890942,0.9045646302598174,0.9114643313707484,0.9087270074743252,0.0025724182735608115,27
165,8.434059524536133,0.3778104504708648,0.9143877029418945,0.65970810858844,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,passthrough,,,20.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': 'passthrough', 'selector': 'passthrough'}",0.9060164832913339,0.9144384287476757,0.9073215668269144,0.905189236392445,0.9105781072759683,0.9087087645068674,0.003402448189047947,28
332,122.12981467247009,4.721449207722053,3.0889049053192137,0.7840241981775774,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,25.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9082735178425194,0.9116902528871157,0.9075315544032122,0.9044610994076234,0.9110791966005869,0.9086071242282117,0.0026105359458767846,29
296,130.89517307281494,2.359031384409668,4.50030369758606,1.00734056911214,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9075971234528508,0.912138435655265,0.9074758728100975,0.9048437584400151,0.9107932713948759,0.9085696923506209,0.0025963492636713894,30
226,49.958161401748654,2.6853701452158103,0.9792367458343506,0.31792038807355505,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),passthrough,,3.0,25.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': 'passthrough'}",0.907539845397884,0.9119223370815336,0.9085529087668124,0.903786798465943,0.9109997929382956,0.9085603365300937,0.0028664304717847533,31
240,120.29375386238098,6.399468347204539,4.660519170761108,1.2042332236256557,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,15.0,1.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9078732469065122,0.9121523498997499,0.9078431372549021,0.9034663929851096,0.9109939411944761,0.9084658136481499,0.0030237409487220406,32
336,124.35727024078369,3.2121319798050165,2.2490823745727537,0.7000037975719925,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,25.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9075373237225081,0.912330443223173,0.9074741172869515,0.9044742883379246,0.910461162426403,0.9084554669993921,0.0027090246492166943,33
244,110.83982338905335,3.626098486244931,4.644191646575928,0.695538666224534,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,15.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9067414649619059,0.9117164152691407,0.9078341795855165,0.9050722015160517,0.9108099263580546,0.9084348375381339,0.0024877870078493583,34
292,122.97720127105713,6.886036752622256,3.991558074951172,0.4080096712208956,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,10.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.907305869946934,0.9120056874586907,0.9078561011181333,0.9041693674715066,0.9106757413709284,0.9084025534732385,0.0027412094554722273,35
248,114.82434425354003,4.717564071110198,3.42920560836792,0.7003683612757218,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,5.0,median,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': 'median'}",0.9076287794848021,0.9120560759362911,0.9069561029186698,0.9041677019751887,0.9111711139919696,0.9083959548613842,0.002885752887135077,36
214,30.10888876914978,1.195844482888851,0.8223711490631104,0.2327479585699006,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),passthrough,,3.0,20.0,1.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': 'passthrough'}",0.9072611552389291,0.9116006883813537,0.9070538270404579,0.9039169772592232,0.9119067232035147,0.9083478742246957,0.0030243865553030375,37
176,90.25678143501281,4.937432318892293,4.762472629547119,0.9228830511698092,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9091239078331251,0.9119113948115989,0.9047671005959776,0.9051556113721889,0.9106896955292678,0.9083295420284317,0.00289122243038341,38
174,64.22405333518982,7.539140504619731,4.199377012252808,1.0984998992104709,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,5.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9088827275953871,0.9119113948115989,0.9047671005959776,0.9051556113721889,0.9106081762365185,0.9082650021223342,0.0028660724086785098,39
175,78.9381561756134,5.4136251382299685,4.732946491241455,0.6688581829707485,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,5.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9088827275953871,0.9119113948115989,0.9047671005959776,0.9051556113721889,0.9106081762365185,0.9082650021223342,0.0028660724086785098,39
172,82.2632453918457,6.047891236126773,0.723496389389038,0.16624818113408235,"RandomForestClassifier(n_jobs=-1, random_state=42)",,passthrough,"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,,15.0,1.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': 'passthrough', 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9097849470209513,0.9121074100421579,0.9045276742469256,0.9044307153531752,0.9103524100181853,0.9082406313362791,0.0031653754229540206,41
